name,address,city,state,country,postalCode,latitude,longitude,categories,keys,,
Becker Brewing Co.,3724 Quaker Rd,Gasport,NY,US,14067,43.19,-78.57,Brewery,us/ny/gasport/3724quakerrd/-803600696,,
Beckmen Vineyards,2670 Ontiveros Rd,Santa Ynez,CA,US,93460,34.64,-120.02,"Wineries,Vineyards,Brewers",us/ca/santaynez/2670ontiverosrd/878805348,,
Bedford Thompson Winery,448 Bell St,Los Alamos,CA,US,93440,34.7439,-120.2785,"Wineries,Brewers",us/ca/losalamos/448bellst/1862491712,,
Bed-Vyne Brew,370 Tompkins Ave,Brooklyn,NY,US,11216,40.684805,-73.944394,"Attraction,Bars,Clubs and Nightlife,Brewery",us/newyork/brooklyn/370tompkinsave/-279921859,,
Beelabelle Brewing LLC,1024 E Main St,Cottage Grove,OR,US,97424,43.7973,-123.0575,Brewers,us/or/cottagegrove/1024emainst/1287268501,,
Beer Bank Morelia,Boulevard Garca De Len 1361 A,Milton,ND,US,58260,48.62,-98.04,Brewery,us/nd/milton/boulevardgarcadelen1361a/51992355,,
Beer By Design,2100 E 112th Ave,Denver,CO,US,80233,39.76,-104.87,Brewers,us/co/denver/2100e112thave/-1927424763,,
Beer Corner,Heroísmo 2,Adair,IA,US,50002,41.5,-94.64,Brewery,us/ia/adair/herosmo2/1018929797,,
Beer Engine,1036 E Burnett Ave,Louisville,KY,US,40217,38.2226,-85.7394,Brewers,us/ky/louisville/1036eburnettave/1074932338,,
Beer Engineers,2147 Riverchase,Birmingham,AL,US,35244,33.364311,-86.784886,Brewers,us/riverchase/birmingham/2147riverchase/33223092,,
Beer Factory,2799 Copley Rd,Akron,OH,US,44321,41.0932,-81.6176,Brewers,us/oh/akron/2799copleyrd/-524876070,,
Beer Garden & Eatery,1393 Wilmington Pike,West Chester,PA,US,19382,39.95,-75.6,Brewery,us/pa/westchester/1393wilmingtonpike/-1082320455,,
Beer Growler,1427 South Blvd 101,Charlotte,NC,US,28203,35.2154,-80.8534,Brewers,us/nc/charlotte/1427southblvd101/860491510,,
Beer Hound Brewery,201 Waters Pl,Culpeper,VA,US,22701,38.47193,-77.99439,"Food & Drink,Breweries",us/catalpa/culpeper/201waterspl/-956959146,,
Beer Lab HI,1010 University Ave,Honolulu,HI,US,96826,21.3,-157.85,Brewery,us/hi/honolulu/1010universityave/1703315742,,
BEER Messenger,"via Emilia, 18",Center Line,MI,US,48015,42.48,-83.02,Brewery,us/mi/centerline/viaemilia18/-2003542813,,
Beer Saloon,Carretera Los Gonzalez N 1354 Local 5,Twilight,WV,US,25204,37.92,-81.62,Brewery,us/wv/twilight/carreteralosgonzalezn1354local5/1463889440,,
Beer Valley Brewing Co,937 S E 12th Ave,Ontario,OR,US,97914,44.01506,-116.953861,Breweries,us/claude/ontario/937se12thave/1123295537,,
Beer'd Brewing Company,22 Bayview Ave,Stonington,CT,US,#REF!,41.338226,-71.898285,"Food & Drink,Breweries",us/shawondassee/stonington/22bayviewave/-2132585455,,
Beerland,Plaza San Francisco 17,Alden,IA,US,50006,41.64171,-0.895,"Restaurant,Brewery",us/ia/alden/plazasanfrancisco17/1440419355,,
Beermann's Brewery LLC,645 5th St,Lincoln,CA,US,95648,38.8918,-121.2921,Brewers,us/ca/lincoln/6455thst/823915483,,
BeerParc,845 Sixth Ave. New York,New York,NY,US,10001,40.747095,-73.99022,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ny/newyork/845sixthavenewyork/1440538642,,
Beers Woodlands,23 Glenleigh Pl,Spring,TX,US,77381,30.1644,-95.5214,Brewers,us/tx/spring/23glenleighpl/999191160,,
Begyle Brewing,1800 W Cuyler,Chicago,IL,US,60613,41.95516,-87.67439,"Food & Drink,Breweries",us/il/chicago/1800wcuyler/1193329458,,
Begyle Brewing Company,1800 West Cuyler Avenue,Chicago,IL,US,60613,41.955284,-87.674506,"Restaurant,Brewery",us/il/chicago/1800westcuyleravenue/2091900171,,
Belching Beaver Brewery,980 Park Center Dr,Vista,CA,US,92081,33.144756,-117.228676,"Brewery,Restaurant",us/ca/vista/980parkcenterdr/-377117391,,
Belching Beaver Taproom,4836 Newport Ave,San Diego,CA,US,92107,32.71,-117.16,Brewery,us/ca/sandiego/4836newportave/-2058596603,,
Belford Brewing Co,84 Leonardville Rd,Middletown,NJ,US,7748,40.39,-74.11,Brewers,us/nj/middletown/84leonardvillerd/-1318921636,,
Belgian Special Beers  Het Beste Biertje,"Calle Trinidad Grund, 7",Alcolu,SC,US,29001,33.76,-80.15,"Brewery,Bar",us/sc/alcolu/calletrinidadgrund7/334864751,,
Bell Family Brewery Inc,314 Plantation Way,Vacaville,CA,US,95687,38.337821,-121.959456,Brewers,us/ca/vacaville/314plantationway/1249394979,,
Bell Mountain Vineyards,463 Bell Mountain Rd,Willow City,TX,US,78675,30.4248,-98.7318,"Wineries,Vineyards,Brewers",us/tx/willowcity/463bellmountainrd/-1811279745,,
Bell Mountain Wine Tasting Rm,6264 E Us Highway 290,Fredericksburg,TX,US,78624,30.223297,-98.735434,"Brewers,Wineries",us/blumenthal/fredericksburg/6264eushighway290/-1064894378,,
Bella Casa Di Vino,201 N Riverside Ave,Saint Clair,MI,US,48079,42.8258,-82.4855,"Brewers,Wineries",us/mi/saintclair/201nriversideave/-675586525,,
Belle Marie Winery,26312 Mesa Rock Rd,Escondido,CA,US,92026,33.1894,-117.1221,"Wineries,Vineyards,Brewers",us/ca/escondido/26312mesarockrd/104855176,,
Bellefonte Brewing Co,3605 Old Capitol Trl,Wilmington,DE,US,19808,39.7304,-75.6324,Brewers,us/de/wilmington/3605oldcapitoltrl/-164489812,,
Bellevue Brewing Co,1820 130th Ave N E,Bellevue,WA,US,98005,47.61,-122.21,Brewery,us/wa/bellevue/1820130thavene/-2141458276,,
Bellport Brewing Co Inc,2 3rd St,Moriches,NY,US,11955,40.8,-72.82,Brewers,us/ny/moriches/23rdst/-1852712164,,
Belly Love Brewing Company,725 E Main St,Purcellville,VA,US,20132,39.137745,-77.70381,"Breweries,Food & Drink",us/va/purcellville/725emainst/-461232347,,
Belmont Brewing Company,25 39TH Pl 25,Long Beach,CA,US,90803,33.75965,-118.148026,"Brewers,Wineries",us/naples/longbeach/2539thpl25/563322382,,
Below Grade Brewing,1362 NW Fort Clatsop St,Bend,OR,US,97701,44.0624,-121.3552,Brewers,us/or/bend/1362nwfortclatsopst/2069886618,,
Below the Radar-Corporate Ofc,226 Holmes Ave NE,Huntsville,AL,US,35801,34.733,-86.5855,Brewers,us/al/huntsville/226holmesavene/2051376348,,
Belt Line Station,923 Franklin St,Durham,NC,US,27701,35.9903,-78.889,Brewers,us/nc/durham/923franklinst/-519430955,,
Beltway Brew Co,22620 Davis Dr,Sterling,VA,US,20164,38.9922,-77.417,Brewers,us/va/sterling/22620davisdr/1120942342,,
Beltz Brewing Co,824 Addingham Ave,Drexel Hill,PA,US,19026,39.949768,-75.316955,Brewers,us/drexelbrook/drexelhill/824addinghamave/2012960753,,
Bemidji Brewing,401 Beltrami Ave N W,Bemidji,MN,US,56601,47.4716632,-94.88143824,"Restaurant,Brewery",us/grantvalley/bemidji/401beltramiavenw/1574773756,,
Benchmark Brewing Co,6190 Fairmount Ave G,San Diego,CA,US,92120,32.7873,-117.1028,Brewers,us/ca/sandiego/6190fairmountaveg/-1496812541,,
Benchtop Brewing Company,1129 Boissevain Ave,Norfolk,VA,US,23507,36.8646,-76.3072,"Brewery,Brewers",us/va/norfolk/1129boissevainave/-421582526,,
Benford Brewing Co.,2271 Boxcar Rd,Lancaster,SC,US,29720,34.77212,-80.83281,"Food & Drink,Breweries",us/sc/lancaster/2271boxcarrd/-1060756198,,
Benmarl Wine Co,156 Highland Ave,Marlboro,NY,US,12542,41.5929,-73.9812,"Wineries,Vineyards,Brewers",us/ny/marlboro/156highlandave/616325474,,
Benoit-Casper Brewing Co Inc,1201 Pennsylvania Ave E,Richmond,CA,US,94801,37.96,-122.38,Brewers,us/ca/richmond/1201pennsylvaniaavee/-1491925911,,
Bent River Brewing Company,1413 5th Ave,Moline,IL,US,61265,41.48,-90.48,"brewery,beer garden",us/il/moline/14135thave/394145280,,
Benton Lane Winery,23924 Territorial Rd,Monroe,OR,US,97456,44.2898,-123.3016,"Wineries,Vineyards,Brewers",us/or/monroe/23924territorialrd/-840219676,,
Bentonville Brewing Co,1700 S 1st St,Rogers,AR,US,72756,36.33,-94.13,Brewers,us/ar/rogers/1700s1stst/1614856438,,
Berchman's Brewing Co,25 N Front St 2,Yakima,WA,US,98901,46.6022,-120.5076,Brewers,us/wa/yakima/25nfrontst2/473384307,,
Berghold Vineyards,17343 Cherry Rd,Lodi,CA,US,95240,38.137946,-121.210797,"Wineries,Vineyards,Brewers",us/ca/lodi/17343cherryrd/-1661578632,,
Berkeley Springs Brewing Co,91 Sugar Hollow Road Mountainside Plz,Berkeley Springs,WV,US,25411,39.60423,-78.23752,"Breweries,Food & Drink",us/unger/berkeleysprings/91sugarhollowroadmountainsideplz/1088038897,,
Berkshire Brewing Co INC,12 Railroad Yard Rd,Deerfield,MA,US,1342,42.55,-72.6,Brewers,us/ma/deerfield/12railroadyardrd/1099360149,,
Berlin Brewing,White Horse Pike,Berlin,NJ,US,,39.79,-74.93,Brewery,us/nj/berlin/whitehorsepike/794229182,,
Berliner-Kindl-Schultheiss-Brauerei,Indira-Gandhi-Str. 66-69,Dryden,NY,US,13053,42.49,-76.29,Brewery,us/ny/dryden/indiragandhistr6669/748665331,,
Bernoulli Brew Werks,2881 Poplar Ave,Memphis,TN,US,38111,35.133863,-89.965039,Brewer Equipment Supplies & Services,us/mphs/memphis/2881poplarave/164474790,,
Berryessa Brewing Co,27260 State Highway 128,Winters,CA,US,95694,38.5135,-122.0025,Brewers,us/ca/winters/27260statehighway128/-1237974066,,
Berthoud Brewing Co.,450 8th St,Berthoud,CO,US,80513,40.30422355,-105.0848937,Brewery,us/co/berthoud/4508thst/-37349851,,
Bertrams Brewery,101 S Andrews St,Salmon,ID,US,83467,45.17504885,-113.8933325,Brewery,us/elkbend/salmon/101sandrewsst/-423691120,,
Beryl's Beer Co.,3120 Blake St,Denver,CO,US,80205,39.76,-104.87,"Brewery,Bar",us/co/denver/3120blakest/84089985,,
Bethlehem Brew Works,812 Hamilton St,Allentown,PA,US,18101,40.59,-75.47,Brewers,us/pa/allentown/812hamiltonst/-1004142496,,
Bev Art Brewer and Wine Maker,10033 S Western Ave,Chicago,IL,US,60643,41.711001,-87.681586,Brewer Equipment Supplies & Services,us/il/chicago/10033swesternave/-1031069028,,
Bev Tech,99-1285 Halawa Valley St A8,Aiea,HI,US,96701,21.38,-157.92,"Wholesale Foods,Breweries",us/hi/aiea/991285halawavalleysta8/-214876759,,
Bever Island,Bever Ave,Cedar Rapids,IA,US,52403,41.97,-91.66,Brewery,us/ia/cedarrapids/beverave/-64861547,,
Beverage & Tackle,35579 Lake Shore Blvd,Eastlake,OH,US,44095,41.6634,-81.4326,"Beverage Manufacturers,Breweries",us/oh/eastlake/35579lakeshoreblvd/1195248909,,
Beverage Barn,2080 Front St,East Meadow,NY,US,11554,40.71,-73.55,Brewery,us/ny/eastmeadow/2080frontst/-870799430,,
Beverage Barn,51 West Garfield St,Bay Shore,NY,US,11706,40.72,-73.25,"Beverage Manufacturers,Breweries",us/ny/bayshore/51westgarfieldst/-870799430,,
Beverage Distribution Ctr Inc,8275 N Crescent Blvd,Pennsauken,NJ,US,8110,39.97961,-75.032454,"Beverage Manufacturers,Breweries",us/nj/pennsauken/8275ncrescentblvd/-66089282,,
Beverage Dock Inc,2330 Harrisburg Pike,Grove City,OH,US,43123,39.9107,-83.0695,"Breweries,Wholesale Foods",us/oh/grovecity/2330harrisburgpike/-870726862,,
Beverage House INC,400 High Point Rd Se 100,Cartersville,GA,US,30120,34.1513,-84.7616,"Beverage Manufacturers,Breweries",us/ga/cartersville/400highpointrdse100/-1219017215,,
Beverage Super Store,2265 Loganville Hwy,Grayson,GA,US,30017,33.8905,-83.9504,"Wholesale Foods,Breweries",us/ga/grayson/2265loganvillehwy/-445078523,,
Beverage Zone,3555 Murphy Rd,Richardson,TX,US,75082,32.999837,-96.613945,"Breweries,Wholesale Foods",us/tx/richardson/3555murphyrd/-870071125,,
Beyond Kombucha,3263 Steinway St,Astoria,NY,US,11103,40.7574,-73.9203,Brewers,us/ny/astoria/3263steinwayst/-1081032561,,
Bgp,175 Forest Ave,Palo Alto,CA,US,94301,37.44,-122.15,Brewery,us/ca/paloalto/175forestave/97483,,
Bhb,5801 Conroy,Orlando,FL,US,32835,28.5,-81.37,Brewery,us/fl/orlando/5801conroy/97500,,
Bhramari Brewing Company,101 S. Lexington Ave.,Asheville,NC,US,28801,35.57,-82.54,Brewery,us/nc/asheville/101slexingtonave/433078813,,
Bias Vineyards & Winery,3166 Hwy B,Berger,MO,US,63014,38.6698,-91.344,"Wineries,Vineyards,Brewers",us/mo/berger/3166hwyb/-213616634,,
Bias Winery & Gruhlke's,3166 Highway B,Berger,MO,US,63014,38.6704,-91.3222,"Wineries,Brewers",us/mo/berger/3166highwayb/243265332,,
Biddulph Beverage Store,6980 Biddulph Rd,Cleveland,OH,US,44144,41.4317,-81.731,"Breweries,Wholesale Foods",us/oh/cleveland/6980biddulphrd/-994944724,,
"Bier Baron Hotel, Tavern and Restaurant",1523 22nd Street Northwest,Washington,DC,US,20037,38.91027,-77.048664,"Attraction,Bars,Clubs and Nightlife,Brewery",us/dc/washington/152322ndstreetnorthwest/-2093551541,,
Bier Brewery Taproom,5133 E 65th St,Indianapolis,IN,US,46220,39.8757,-86.083,"Brewery,Brewers",us/in/indianapolis/5133e65thst/1770381000,,
Biergarten at Anheuser-Busch,221 Daniel Webster Hwy,Merrimack,NH,US,3054,42.86,-71.48,Brewery,us/nh/merrimack/221danielwebsterhwy/1722784356,,
Bierkrug,Av Mariano Otero 5120 Local 1,West Elkton,OH,US,45070,20.63727809,-103.4212554,Brewery,us/oh/westelkton/avmarianootero5120local1/695453549,,
Bierwerks,121 East Midland,Woodland Park,CO,US,80863,38.9941,-105.0541,Brewers,us/co/woodlandpark/121eastmidland/94915864,,
Big Al Brewing,9832 14th Ave SW,Seattle,WA,US,98106,47.51445567,-122.3526385,Brewery,us/wa/seattle/983214thavesw/1455045653,,
Big Alice Brewery,808 43rd Rd,New York,NY,US,10001,40.7521,-73.9505,Brewers,us/ny/newyork/80843rdrd/1213735850,,
Big Bay Brewing Co.,4517 North Oakland Ave,Milwaukee,WI,US,53211,43.0988,-87.8874,Brewers,us/wi/milwaukee/4517northoaklandave/838134598,,
Big Bear Lake Brewing Company,40827 Stone Rd.,Big Bear Lake,CA,US,92315,34.24258282,-116.9111426,Brewery,us/ca/bigbearlake/40827stonerd/-1263549472,,
Big Beaver Brewing Co,2707 W Eisenhower Blvd 9,Loveland,CO,US,80537,40.4075,-105.1136,Brewers,us/co/loveland/2707weisenhowerblvd9/982130843,,
Big Block Brewing Taproom,3310 E S E Lake Sammamish Pkwy 1,Sammamish,WA,US,98075,47.62,-122.02,Brewery,us/wa/sammamish/3310eselakesammamishpkwy1/-1936460757,,
Big Blue Brewing Company,4721 SE 10th pl,Cape Coral,FL,US,33904,26.63,-81.99,"Brewery,Restaurant",us/fl/capecoral/4721se10thpl/1051104439,,
Big Boiler Brewing,318 E Main St,Lowell,MI,US,49331,42.9337,-85.3409,Brewers,us/mi/lowell/318emainst/-1547583197,,
Big Boy Holding Co Inc,402 Douglass St,Reading,PA,US,19610,40.33,-75.92,Brewers,us/pa/reading/402douglassst/-2041325449,,
Big Chicago Brewing Co,2701 Deborah Ave,Zion,IL,US,60099,42.45,-87.84,Brewers,us/il/zion/2701deborahave/-773757706,,
Big Choice Brewing,7270 W 118th Pl Unit A,Broomfield,CO,US,80020,39.94,-105.06,"brewery,Pub",us/co/broomfield/7270w118thplunita/-1913587233,,
Big Choice Brewing,21 S 1st Ave,Brighton,CO,US,80601,39.95,-104.79,"brewery,Pub",us/co/brighton/21s1stave/-1913587233,,
Big Dan's Brew Shed,1111 Coliseum Blvd,Greensboro,NC,US,27403,36.0594,-79.8235,Brewers,us/nc/greensboro/1111coliseumblvd/81565624,,
Big Dog's Winterfest,4543 N Rancho Dr,Las Vegas,NV,US,89130,36.17,-115.12,Brewery,us/nv/lasvegas/4543nranchodr/-639354212,,
Big Grove Brewery & Taproom,1225 S Gilbert St,Iowa City,IA,US,52240,41.64674,-91.53308,"Brewery,Restaurant",us/ia/iowacity/1225sgilbertst/-1664924953,,
Big Hart Brewing Co.,4256 W Polk Rd,Hart,MI,US,49420,43.69,-86.36,Brewery,us/mi/hart/4256wpolkrd/-1865499323,,
Big Head Brewing Co LLC,6100 W State St 633,Milwaukee,WI,US,53213,43.06,-87.96,Brewers,us/wi/milwaukee/6100wstatest633/190207168,,
Big Johnson's Brewing Co.,33961 Mariana Dr,Dana Point,CA,US,92629,33.47,-117.7,Brewery,us/ca/danapoint/33961marianadr/-1520545676,,
Big Lake Brewery,977 Butternut Ave,Holland,MI,US,49424,42.826935,-86.13541,"Food & Drink,Breweries",us/mi/holland/977butternutave/-1068445765,,
Big Lick Brewing Company,135 Salem Ave,Roanoke,VA,US,24011,37.27267,-79.94397,"Food & Drink,Breweries",us/va/roanoke/135salemave/960410562,,
Big Lug Canteen,1435 E 86th St,Indianapolis,IN,US,46240,39.91169,-86.13612,"Brewery,Restaurant",us/in/indianapolis/1435e86thst/481827308,,
Big Muddy Brewing,1430 N 7th St,Murphysboro,IL,US,62966,37.782339,-89.332116,Brewers,us/levan/murphysboro/1430n7thst/-853346769,,
Big River Breweries Inc,2001 Riverside Dr Ste 3100,Chattanooga,TN,US,37406,35.0583,-85.2772,"Brewers,Wineries",us/tn/chattanooga/2001riversidedrste3100/-1130853444,,
Big River Brewing Co,100 E 10th St 600,Chattanooga,TN,US,37402,35.0446,-85.3089,Brewers,us/tn/chattanooga/100e10thst600/-483854060,,
Big River Grille & Brewing Works - Chattanooga,222 Broad St,Chattanooga,TN,US,37402,35.05395,-85.310333,"Restaurant,Brewery",us/tn/chattanooga/222broadst/-1882648658,,
Big Sam's Grill & Bar,13802 Embassy Row,San Antonio,TX,US,78216,29.56576794,-98.48515749,Brewery,us/tx/sanantonio/13802embassyrow/-1852386839,,
Big Sexy Brewing Company,5861 88th St #800,Sacramento,CA,US,95828,38.58,-121.49,Brewery,us/ca/sacramento/586188thst800/-1047827088,,
Big Sky Brewing,5417 Trumpeter Way,Missoula,MT,US,59808,46.92198,-114.07243,"Breweries,Food & Drink",us/mt/missoula/5417trumpeterway/897696863,,
Big Slide Brewery & Pubc Hse,677 Broadway,Albany,NY,US,12207,42.66,-73.79,Brewers,us/ny/albany/677broadway/852723835,,
Big Spring Spirits,198 Match Factory Pl,Bellefonte,PA,US,16823,40.91,-77.76,Brewery,us/pa/bellefonte/198matchfactorypl/556145397,,
Big Storm Brewery,2438 Merchant Ave 103,Odessa,FL,US,33556,28.1944,-82.6318,Brewers,us/fl/odessa/2438merchantave103/583002401,,
Big Storm Brewing Company,12707 49th St N,Clearwater,FL,US,33762,27.887419,-82.69974,"Breweries,Food & Drink",us/fl/clearwater/1270749thstn/-651895546,,
Big Stump Brewing Co,1716 L St,Sacramento,CA,US,95811,38.5754,-121.4847,"Brewers,Brewery",us/ca/sacramento/1716lst/784726505,,
Big Thicket Brewery,113 W Shepherd Ave,Lufkin,TX,US,75904,31.338263,-94.72977,"Breweries,Food & Drink",us/tx/lufkin/113wshepherdave/995567518,,
Big Thompson Brewery,114 E 15th St,Loveland,CO,US,80538,40.4082,-105.0754,"Brewers,Brewery",us/co/loveland/114e15thst/404334646,,
Big Water Brewery,24 Robie Rd,Salisbury,NH,US,3268,43.6443,-71.8261,Brewers,us/nh/salisbury/24robierd/2045291827,,
Big White House Winery,585 S L St,Livermore,CA,US,94550,37.6772,-121.7698,"Wineries,Brewers",us/ca/livermore/585slst/1909816423,,
Big Wood Brewery,2222 4th St,Saint Paul,MN,US,55110,44.94,-93.1,"Brewery,Brewers",us/mn/saintpaul/22224thst/1801010397,,
Big Woods Brewery,60 Molly Ln,Nashville,IN,US,47448,39.2,-86.23,"Brewery,American Restaurant",us/in/nashville/60mollyln/-1399325692,,
Bigelow Brewing Company,473 Bigelow Hill Rd,Skowhegan,ME,US,4976,44.720917,-69.729866,"Food & Drink,Breweries",us/me/skowhegan/473bigelowhillrd/-1805746068,,
Biggs Beer Wine & Tobacco,813 Main St 106,Vancouver,WA,US,98660,45.6278,-122.6715,"Breweries,Wholesale Foods",us/wa/vancouver/813mainst106/-995110896,,
Bike & Brew Atx,6305 Dorchester Dr,Austin,TX,US,78723,30.314,-97.6855,Brewers,us/tx/austin/6305dorchesterdr/781118306,,
Bike Dog Brewing Co.,2534 Industrial Blvd Ste 110,West Sacramento,CA,US,95691,38.59,-121.54,Brewery,us/ca/westsacramento/2534industrialblvdste110/-897123963,,
Biker Brewhouse LLC,5700 Interstate Blvd,Youngstown,OH,US,44515,41.1203,-80.7711,Brewers,us/oh/youngstown/5700interstateblvd/-1121963571,,
Bilbobeer,amistad 4,Algonac,MI,US,48001,42.61,-82.53,Brewery,us/mi/algonac/amistad4/1546917698,,
Bills Drinking Est,1038 7th Ave,Marion,IA,US,52302,42.0334,-91.5988,Brewers,us/ia/marion/10387thave/-855789520,,
Bill's Drinking Establishment,1038 7th Ave,Marion,IA,US,52302,42.03,-91.58,Brewery,us/ia/marion/10387thave/1008778305,,
Binghamton Brewing Co.,15 Avenue B,Johnson City,NY,US,13790,42.11,-75.96,Brewery,us/ny/johnsoncity/15avenueb/-1116736447,,
Biraus Pub,"via Misericordia, 3",Meredithville,VA,US,23873,45.703262,9.327385,"Pub,Brewery",us/va/meredithville/viamisericordia3/-1740565335,,
Birdsong Brewing,2315 N Davidson St,Charlotte,NC,US,28205,35.2407,-80.8144,"Brewers,Brewery",us/nc/charlotte/2315ndavidsonst/-1715793262,,
Birdstone Winery,9400 Rd 36,Madera,CA,US,93636,36.885872,-119.895653,"Wineries,Brewers",us/ca/madera/9400rd36/1913001564,,
Birdsview Brewing Company,38302 Washington 20,Concrete,WA,US,98237,48.5285,-121.9126,Brewers,us/wa/concrete/38302washington20/1536635676,,
Birra 08,C/ Llacuna 165 (Metro Glories o Clot),Cedar Brook,NJ,US,8018,41.40712,2.19082,"Breweries,Food & Drink",us/nj/cedarbrook/cllacuna165metrogloriesoclot/-104119294,,
Birra Artigianale Zimella,Via Bagnoli 26,Alvaton,KY,US,42122,44.6331,10.73739,"Breweries,Food & Drink",us/ky/alvaton/viabagnoli26/1539505487,,
Birreria,200 5th Avenue,New York,NY,US,10010,40.741967,-73.989491,"Attraction,Bars,Clubs and Nightlife,Brewery",us/ny/newyork/2005thavenue/1067453388,,
Birreria Batik,"Viale Umbria, 64",Bluemont,VA,US,20135,39.11,-77.83,"Pub,Brewery",us/va/bluemont/vialeumbria64/-1419883605,,
Birreria del Pratello,"Via del Pratello, 24",Fort Knox,KY,US,40122,37.89,-85.96,"Pub,Brewery",us/ky/fortknox/viadelpratello24/1146843486,,
Birreria Monaco,Via Bassano 4,Dozier,AL,US,36028,31.5,-86.37,"brewery,Pub",us/al/dozier/viabassano4/-739055411,,
Birreria Walhalla,"Via Carrubbio, 113",Chelsea,AL,US,35043,33.32,-86.63,"brewery,Pub",us/al/chelsea/viacarrubbio113/-905414286,,
Birrificio Il Mastio,Via Aldo Moro 5,Bethalto,IL,US,62010,43.18668,13.36949,"Breweries,Food & Drink",us/il/bethalto/viaaldomoro5/1551766434,,
Birrificio indipendente Elav,Via Autieri D'Italia,Roanoke,VA,US,24040,37.27,-79.95,Brewery,us/va/roanoke/viaautieriditalia/897871279,,
Birrificio Irrenhaus,Viale Europa 84,Olney,MD,US,20832,45.63389,9.20027,Brewery,us/md/olney/vialeeuropa84/-1315835451,,
Birrificio La Ribalta,Via Cevedale 3,Hamilton,VA,US,20158,45.50714,9.173205,"brewery,beer garden",us/va/hamilton/viacevedale3/-1902999830,,
Birrificio Torino,Via Parma 30,New York,NY,US,10152,40.71,-73.99,Brewery,us/ny/newyork/viaparma30/1526165015,,
Birritrovo,"Via dei Mille, 22",Saint Ann,MO,US,63074,38.72,-90.38,Brewery,us/mo/saintann/viadeimille22/-557828888,,
Birrolandia,"Via Nazareth, 11",Pell City,AL,US,35128,33.56,-86.27,"Pub,Brewery",us/al/pellcity/vianazareth11/672448203,,
Biscayne Bay Brewing Co,8000 th St 500,Miami,FL,US,33122,25.7959,-80.3264,Brewers,us/fl/miami/8000thst500/-1688724468,,
Bishop Cider Co.,509 N Bishop Ave,Dallas,TX,US,75208,32.79,-96.76,Brewery,us/tx/dallas/509nbishopave/-1267025842,,
